Employee ID,MonthlyIncome,TotalWorkingYears,Work Life Balance Rating,WorkLifeBalance,YearsSinceLastPromotion,Attrition,Department,EmployeeCount,Gender,HourlyRate,JobRole,Attrition Count
24845,6378,1,Poor,1,1,Yes,Support,1,Male,191,Healthcare Representative,1
24846,37083,25,Good,3,4,Yes,Hardware,1,Male,33,Sales Representative,1
24847,2525,2,Excellent,4,2,No,Hardware,1,Female,70,Manufacturing Director,0
24848,23915,25,Excellent,4,3,Yes,Human Resources,1,Female,55,Developer,1
24849,7120,36,Good,3,5,No,Human Resources,1,Male,132,Healthcare Representative,0
24850,42834,33,Moderate,2,1,Yes,Sales,1,Female,36,Healthcare Representative,1
24851,45028,6,Good,3,3,No,Support,1,Male,157,Sales Representative,0
24852,32246,21,Moderate,2,5,No,Sales,1,Female,74,Laboratory Technician,0
24853,37187,17,Moderate,2,8,No,Hardware,1,Female,43,Sales Executive,0
24854,26009,16,Moderate,2,6,Yes,Research & Development,1,Female,175,Sales Representative,1
24855,8004,6,Excellent,4,1,Yes,Human Resources,1,Male,138,Manager,1
24856,22839,19,Excellent,4,3,No,Research & Development,1,Male,192,Sales Executive,0
24857,38262,33,Moderate,2,4,No,Human Resources,1,Female,120,Laboratory Technician,0
24858,48885,35,Good,3,6,Yes,Hardware,1,Male,38,Sales Representative,1
24859,11970,29,Poor,1,5,No,Support,1,Female,154,Healthcare Representative,0
24860,30652,4,Moderate,2,1,Yes,Human Resources,1,Female,39,Research Director,1
24861,18094,14,Poor,1,8,Yes,Sales,1,Female,41,Sales Representative,1
24862,7968,7,Moderate,2,3,Yes,Hardware,1,Female,88,Human Resources,1
24863,30616,4,Excellent,4,1,No,Sales,1,Female,158,Sales Executive,0
24864,29170,17,Moderate,2,4,No,Software,1,Female,125,Healthcare Representative,0
24865,2840,32,Good,3,2,No,Sales,1,Female,157,Manufacturing Director,0
24866,33211,12,Good,3,1,No,Research & Development,1,Male,187,Research Scientist,0
24867,24402,6,Excellent,4,1,Yes,Human Resources,1,Female,185,Sales Representative,1
24868,35868,13,Excellent,4,5,No,Hardware,1,Female,45,Research Scientist,0
24869,1908,10,Good,3,2,No,Hardware,1,Female,146,Sales Executive,0
24870,49733,34,Poor,1,12,No,Support,1,Female,44,Human Resources,0
24871,36646,30,Poor,1,2,Yes,Research & Development,1,Male,142,Healthcare Representative,1
24872,30188,17,Moderate,2,3,No,Support,1,Female,140,Sales Representative,0
24873,35302,6,Poor,1,5,Yes,Research & Development,1,Male,112,Manufacturing Director,1
24874,2038,3,Good,3,1,No,Research & Development,1,Female,44,Laboratory Technician,0
24875,2124,22,Moderate,2,7,No,Support,1,Female,159,Healthcare Representative,0
24876,34002,12,Poor,1,5,No,Software,1,Female,127,Manufacturing Director,0
24877,23466,26,Poor,1,1,Yes,Hardware,1,Female,192,Research Director,1
24878,40734,8,Good,3,6,No,Support,1,Female,72,Research Scientist,0
24879,18158,35,Excellent,4,8,Yes,Support,1,Female,126,Healthcare Representative,1
24880,4581,29,Moderate,2,5,Yes,Support,1,Female,169,Manager,1
24881,39627,3,Good,3,1,Yes,Sales,1,Male,194,Healthcare Representative,1
24882,21748,32,Moderate,2,11,No,Hardware,1,Male,86,Manager,0
24883,28217,34,Moderate,2,4,Yes,Software,1,Male,133,Sales Executive,1
24884,40067,12,Poor,1,6,No,Sales,1,Female,98,Manager,0
24885,24639,30,Moderate,2,13,No,Research & Development,1,Male,146,Healthcare Representative,0
24886,18053,23,Good,3,4,Yes,Human Resources,1,Female,47,Sales Representative,1
24887,18001,34,Moderate,2,7,No,Human Resources,1,Female,86,Healthcare Representative,0
24888,47441,15,Good,3,2,No,Human Resources,1,Male,55,Research Director,0
24889,14327,5,Moderate,2,1,No,Software,1,Female,190,Sales Executive,0
24890,43879,12,Poor,1,1,Yes,Human Resources,1,Male,73,Laboratory Technician,1
24891,24043,7,Moderate,2,1,No,Support,1,Female,63,Sales Executive,0
24892,22986,3,Poor,1,1,Yes,Hardware,1,Male,147,Research Scientist,1
24893,29329,37,Good,3,4,Yes,Software,1,Male,190,Developer,1
24894,41434,7,Moderate,2,1,No,Research & Development,1,Female,109,Research Scientist,0
24895,4800,40,Excellent,4,6,Yes,Research & Development,1,Female,191,Laboratory Technician,1
24896,45266,31,Moderate,2,9,No,Research & Development,1,Female,143,Sales Executive,0
24897,27443,32,Moderate,2,12,No,Hardware,1,Male,58,Sales Executive,0
24898,30125,5,Good,3,1,No,Software,1,Male,165,Manager,0
24899,24246,20,Good,3,14,No,Sales,1,Female,56,Sales Executive,0
24900,30586,22,Excellent,4,5,No,Software,1,Male,71,Human Resources,0
24901,18468,4,Moderate,2,4,Yes,Human Resources,1,Female,125,Laboratory Technician,1
24902,18274,29,Poor,1,4,Yes,Human Resources,1,Female,73,Human Resources,1
24903,47967,10,Poor,1,1,Yes,Software,1,Female,36,Research Scientist,1
24904,50963,7,Poor,1,2,No,Support,1,Female,173,Laboratory Technician,0
24905,41548,37,Good,3,25,Yes,Hardware,1,Female,189,Healthcare Representative,1
24906,27337,40,Good,3,2,Yes,Sales,1,Female,150,Manufacturing Director,1
24907,1751,39,Moderate,2,26,Yes,Sales,1,Female,114,Sales Executive,1
24908,14599,6,Good,3,2,Yes,Human Resources,1,Female,44,Research Director,1
24909,5019,17,Excellent,4,11,Yes,Human Resources,1,Female,140,Sales Executive,1
24910,28625,34,Good,3,1,Yes,Research & Development,1,Female,192,Human Resources,1
24911,42690,17,Poor,1,3,Yes,Sales,1,Female,97,Research Director,1
24912,8843,5,Excellent,4,2,No,Hardware,1,Female,47,Laboratory Technician,0
24913,38748,11,Good,3,1,No,Hardware,1,Female,120,Research Director,0
24914,42521,14,Poor,1,1,No,Sales,1,Male,44,Developer,0
24915,42765,23,Good,3,10,No,Support,1,Female,52,Research Scientist,0
24916,5665,17,Moderate,2,11,No,Software,1,Male,189,Developer,0
24917,8979,26,Excellent,4,24,No,Human Resources,1,Male,39,Sales Representative,0
24918,50198,26,Excellent,4,3,Yes,Software,1,Female,51,Manager,1
24919,34943,39,Moderate,2,25,No,Software,1,Female,102,Manufacturing Director,0
24920,29623,40,Good,3,26,No,Research & Development,1,Female,86,Manager,0
24921,45677,40,Excellent,4,4,No,Human Resources,1,Male,160,Manager,0
24922,17841,34,Good,3,16,No,Human Resources,1,Male,174,Human Resources,0
24923,21773,21,Excellent,4,11,Yes,Software,1,Female,91,Sales Representative,1
24924,38330,19,Excellent,4,2,No,Hardware,1,Male,150,Developer,0
24925,32373,27,Moderate,2,2,No,Sales,1,Male,187,Developer,0
24926,33360,8,Poor,1,1,No,Human Resources,1,Female,186,Healthcare Representative,0
24927,46477,12,Excellent,4,11,No,Research & Development,1,Female,146,Healthcare Representative,0
24928,15427,21,Moderate,2,2,Yes,Human Resources,1,Male,93,Laboratory Technician,1
24929,8503,5,Excellent,4,1,Yes,Hardware,1,Male,108,Sales Executive,1
24930,5616,32,Good,3,1,No,Hardware,1,Male,70,Research Scientist,0
24931,26545,32,Good,3,6,Yes,Hardware,1,Male,91,Research Scientist,1
24932,26047,19,Excellent,4,11,Yes,Sales,1,Female,34,Healthcare Representative,1
24933,34259,1,Moderate,2,1,No,Research & Development,1,Male,53,Manufacturing Director,0
24934,26132,1,Moderate,2,1,Yes,Support,1,Male,124,Sales Executive,1
24935,49827,13,Excellent,4,4,No,Software,1,Male,92,Research Scientist,0
24936,34787,9,Poor,1,1,No,Research & Development,1,Male,115,Sales Executive,0
24937,17924,3,Excellent,4,1,Yes,Sales,1,Male,195,Manager,1
24938,43321,30,Good,3,17,Yes,Research & Development,1,Male,86,Research Scientist,1
24939,33130,27,Good,3,25,Yes,Software,1,Female,154,Laboratory Technician,1
24940,36174,10,Poor,1,2,No,Research & Development,1,Male,153,Research Director,0
24941,5725,17,Poor,1,6,No,Support,1,Male,179,Research Director,0
24942,49194,21,Moderate,2,10,No,Human Resources,1,Female,172,Laboratory Technician,0
24943,43308,2,Poor,1,1,Yes,Support,1,Female,169,Human Resources,1
24944,47638,1,Good,3,1,Yes,Support,1,Male,195,Developer,1
24945,34170,6,Poor,1,1,Yes,Sales,1,Male,138,Sales Executive,1
24946,28589,39,Poor,1,17,Yes,Research & Development,1,Female,119,Manager,1
24947,30860,7,Good,3,2,No,Support,1,Female,187,Developer,0
24948,14976,24,Good,3,1,No,Human Resources,1,Male,86,Human Resources,0
24949,44893,6,Moderate,2,4,No,Research & Development,1,Male,38,Developer,0
24950,20881,26,Good,3,24,Yes,Support,1,Male,138,Developer,1
24951,26018,35,Good,3,16,No,Sales,1,Male,31,Research Director,0
24952,30323,22,Moderate,2,12,No,Hardware,1,Male,109,Manager,0
24953,12000,3,Excellent,4,2,Yes,Sales,1,Female,88,Laboratory Technician,1
24954,44207,37,Excellent,4,6,No,Support,1,Female,39,Research Director,0
24955,47347,23,Moderate,2,16,Yes,Sales,1,Female,167,Manufacturing Director,1
24956,12622,39,Poor,1,9,Yes,Software,1,Male,128,Healthcare Representative,1
24957,31913,28,Poor,1,24,No,Human Resources,1,Female,176,Developer,0
24958,32183,11,Good,3,1,No,Human Resources,1,Female,100,Research Scientist,0
24959,22834,13,Excellent,4,7,Yes,Software,1,Female,40,Sales Executive,1
24960,50591,35,Good,3,22,Yes,Hardware,1,Female,139,Developer,1
24961,25708,17,Moderate,2,2,Yes,Research & Development,1,Female,195,Human Resources,1
24962,33120,30,Good,3,10,No,Hardware,1,Male,111,Sales Executive,0
24963,23484,37,Moderate,2,1,No,Support,1,Male,52,Human Resources,0
24964,8192,34,Poor,1,28,No,Support,1,Male,183,Manufacturing Director,0
24965,3968,6,Good,3,3,No,Support,1,Female,74,Manager,0
24966,21748,28,Good,3,14,Yes,Software,1,Female,150,Sales Executive,1
24967,9414,15,Excellent,4,10,Yes,Research & Development,1,Male,155,Research Director,1
24968,42598,34,Good,3,18,Yes,Support,1,Male,131,Developer,1
24969,44117,8,Good,3,2,No,Software,1,Male,188,Healthcare Representative,0
24970,23429,32,Good,3,2,Yes,Software,1,Female,59,Sales Representative,1
24971,38446,22,Good,3,3,No,Hardware,1,Male,36,Developer,0
24972,34667,13,Poor,1,8,No,Research & Development,1,Female,191,Sales Representative,0
24973,30272,30,Excellent,4,15,No,Sales,1,Male,111,Sales Executive,0
24974,50880,8,Excellent,4,6,Yes,Software,1,Male,136,Developer,1
24975,37201,2,Moderate,2,1,No,Research & Development,1,Female,188,Sales Executive,0
24976,31905,26,Good,3,12,No,Support,1,Female,95,Healthcare Representative,0
24977,5580,11,Moderate,2,1,No,Software,1,Female,138,Sales Executive,0
24978,3390,5,Poor,1,2,Yes,Sales,1,Male,177,Sales Representative,1
24979,34690,21,Good,3,11,Yes,Sales,1,Female,126,Manufacturing Director,1
24980,3937,23,Good,3,9,No,Sales,1,Female,38,Sales Representative,0
24981,37069,16,Excellent,4,4,Yes,Software,1,Male,116,Manufacturing Director,1
24982,28538,21,Excellent,4,3,Yes,Sales,1,Female,91,Manufacturing Director,1
24983,8414,36,Good,3,13,Yes,Research & Development,1,Male,61,Developer,1
24984,10479,11,Poor,1,5,No,Support,1,Male,118,Healthcare Representative,0
24985,42985,36,Poor,1,5,Yes,Sales,1,Male,33,Sales Executive,1
24986,46416,1,Excellent,4,1,Yes,Support,1,Male,45,Developer,1
24987,42952,8,Good,3,1,No,Support,1,Female,52,Sales Executive,0
24988,31800,13,Good,3,1,No,Human Resources,1,Male,161,Sales Executive,0
24989,32637,4,Excellent,4,1,No,Hardware,1,Female,131,Sales Executive,0
24990,36340,13,Good,3,1,No,Support,1,Male,145,Developer,0
24991,1058,17,Poor,1,2,No,Hardware,1,Female,60,Manager,0
24992,11695,3,Good,3,2,Yes,Hardware,1,Male,106,Human Resources,1
24993,8746,11,Poor,1,5,Yes,Hardware,1,Male,36,Manufacturing Director,1
24994,36076,19,Moderate,2,9,No,Software,1,Male,153,Healthcare Representative,0
24995,7252,28,Good,3,4,No,Software,1,Female,38,Laboratory Technician,0
24996,12955,15,Poor,1,4,No,Hardware,1,Female,87,Sales Representative,0
24997,32283,21,Excellent,4,6,No,Software,1,Female,160,Sales Executive,0
24998,3557,30,Good,3,2,Yes,Human Resources,1,Female,103,Manufacturing Director,1
24999,43916,28,Good,3,18,Yes,Sales,1,Male,70,Manager,1
25000,35333,9,Good,3,3,No,Hardware,1,Male,46,Manager,0
25001,49814,36,Good,3,3,No,Support,1,Male,57,Sales Representative,0
25002,41098,24,Poor,1,12,Yes,Software,1,Male,108,Developer,1
25003,9888,16,Excellent,4,2,Yes,Hardware,1,Female,34,Research Scientist,1
25004,46013,5,Good,3,4,Yes,Hardware,1,Female,68,Research Director,1
25005,33346,20,Poor,1,1,No,Sales,1,Female,81,Research Scientist,0
25006,32118,35,Moderate,2,4,No,Hardware,1,Female,36,Manager,0
25007,41554,33,Excellent,4,19,No,Sales,1,Female,170,Developer,0
25008,22580,9,Moderate,2,7,No,Sales,1,Female,85,Sales Representative,0
25009,32667,9,Good,3,5,Yes,Software,1,Female,177,Manager,1
25010,40361,12,Excellent,4,1,No,Software,1,Male,85,Research Scientist,0
25011,46443,17,Poor,1,10,Yes,Software,1,Female,142,Manufacturing Director,1
25012,8487,2,Excellent,4,1,No,Research & Development,1,Male,127,Manager,0
25013,40195,18,Moderate,2,10,No,Sales,1,Male,75,Manufacturing Director,0
25014,21608,9,Poor,1,7,Yes,Support,1,Female,31,Manager,1
25015,49319,15,Poor,1,6,No,Sales,1,Male,35,Sales Representative,0
25016,31028,15,Excellent,4,8,No,Support,1,Male,107,Sales Executive,0
25017,18317,4,Poor,1,3,Yes,Hardware,1,Female,54,Sales Representative,1
25018,47904,26,Good,3,1,Yes,Sales,1,Male,60,Healthcare Representative,1
25019,50777,9,Excellent,4,1,No,Hardware,1,Male,188,Research Director,0
25020,31799,9,Good,3,4,Yes,Human Resources,1,Male,157,Sales Executive,1
25021,39233,39,Moderate,2,5,No,Support,1,Female,195,Sales Representative,0
25022,44269,13,Good,3,5,No,Sales,1,Male,102,Healthcare Representative,0
25023,48338,38,Good,3,15,No,Support,1,Male,50,Healthcare Representative,0
25024,9676,14,Excellent,4,1,Yes,Human Resources,1,Male,159,Human Resources,1
25025,37304,9,Excellent,4,2,No,Hardware,1,Male,32,Sales Executive,0
25026,37922,17,Moderate,2,17,No,Research & Development,1,Female,64,Healthcare Representative,0
25027,20036,38,Good,3,9,Yes,Sales,1,Male,152,Research Scientist,1
25028,26276,30,Moderate,2,11,No,Sales,1,Female,168,Human Resources,0
25029,23892,11,Excellent,4,3,Yes,Human Resources,1,Female,114,Laboratory Technician,1
25030,19997,4,Poor,1,2,Yes,Human Resources,1,Female,105,Sales Representative,1
25031,20520,27,Excellent,4,9,No,Sales,1,Female,194,Developer,0
25032,23930,24,Poor,1,1,No,Support,1,Female,195,Developer,0
25033,14703,30,Excellent,4,2,No,Human Resources,1,Female,31,Sales Executive,0
25034,19765,25,Excellent,4,4,No,Support,1,Female,99,Laboratory Technician,0
25035,39643,3,Moderate,2,2,No,Research & Development,1,Male,78,Human Resources,0
25036,6151,13,Good,3,2,No,Hardware,1,Male,34,Healthcare Representative,0
25037,19635,31,Poor,1,10,Yes,Software,1,Male,63,Laboratory Technician,1
25038,41347,19,Poor,1,9,Yes,Hardware,1,Male,166,Sales Representative,1
25039,23557,27,Good,3,4,Yes,Support,1,Male,130,Sales Executive,1
25040,30601,39,Poor,1,11,No,Research & Development,1,Female,158,Healthcare Representative,0
25041,45118,25,Poor,1,12,Yes,Sales,1,Female,144,Laboratory Technician,1
25042,12940,37,Moderate,2,23,No,Support,1,Male,51,Manufacturing Director,0
25043,8305,30,Excellent,4,5,Yes,Research & Development,1,Female,166,Sales Executive,1
25044,14563,31,Moderate,2,2,No,Support,1,Female,91,Research Scientist,0
25045,8959,17,Good,3,1,Yes,Sales,1,Male,60,Developer,1
25046,48529,30,Poor,1,14,Yes,Software,1,Female,83,Human Resources,1
25047,15919,26,Moderate,2,6,No,Hardware,1,Male,142,Research Scientist,0
25048,2907,3,Moderate,2,1,No,Hardware,1,Male,72,Manufacturing Director,0
25049,17684,10,Poor,1,1,Yes,Human Resources,1,Male,38,Research Director,1
25050,22110,8,Good,3,4,No,Human Resources,1,Female,121,Manager,0
25051,13009,20,Excellent,4,3,No,Software,1,Male,166,Healthcare Representative,0
25052,48560,17,Good,3,3,Yes,Research & Development,1,Female,199,Research Director,1
25053,6388,16,Moderate,2,4,No,Research & Development,1,Female,172,Research Director,0
25054,4408,11,Good,3,4,No,Hardware,1,Male,93,Laboratory Technician,0
25055,31860,9,Good,3,5,Yes,Research & Development,1,Female,198,Research Scientist,1
25056,5472,35,Poor,1,14,Yes,Human Resources,1,Female,123,Human Resources,1
25057,41070,38,Good,3,30,No,Hardware,1,Male,70,Developer,0
25058,12094,3,Moderate,2,1,No,Software,1,Female,51,Sales Executive,0
25059,4024,22,Poor,1,11,No,Hardware,1,Male,153,Sales Representative,0
25060,34092,29,Good,3,14,No,Support,1,Female,163,Laboratory Technician,0
25061,33481,20,Moderate,2,15,Yes,Human Resources,1,Male,81,Research Scientist,1
25062,19507,31,Good,3,3,No,Research & Development,1,Male,108,Manager,0
25063,6414,24,Poor,1,4,No,Support,1,Male,31,Healthcare Representative,0
25064,19326,7,Good,3,3,Yes,Hardware,1,Male,60,Human Resources,1
25065,18472,14,Moderate,2,6,Yes,Hardware,1,Female,169,Laboratory Technician,1
25066,32868,14,Good,3,1,Yes,Research & Development,1,Female,68,Sales Representative,1
25067,19899,17,Poor,1,2,No,Support,1,Female,99,Developer,0
25068,1018,27,Moderate,2,15,Yes,Hardware,1,Female,170,Sales Executive,1
25069,43828,26,Moderate,2,10,No,Hardware,1,Female,200,Manager,0
25070,27005,39,Moderate,2,13,Yes,Sales,1,Female,135,Human Resources,1
25071,50396,39,Excellent,4,4,Yes,Support,1,Female,85,Sales Representative,1
25072,16906,4,Poor,1,3,No,Support,1,Female,139,Sales Representative,0
25073,22620,1,Good,3,1,Yes,Software,1,Female,97,Developer,1
25074,44564,19,Good,3,5,Yes,Support,1,Male,112,Research Scientist,1
25075,12465,14,Good,3,7,Yes,Support,1,Female,127,Research Scientist,1
25076,8103,17,Excellent,4,1,No,Research & Development,1,Male,181,Manager,0
25077,48046,16,Moderate,2,3,No,Human Resources,1,Female,45,Manager,0
25078,7736,2,Good,3,1,No,Research & Development,1,Female,196,Research Scientist,0
25079,25403,3,Moderate,2,2,No,Human Resources,1,Female,56,Sales Executive,0
25080,37055,24,Excellent,4,2,No,Human Resources,1,Female,179,Research Scientist,0
25081,20775,38,Excellent,4,25,No,Support,1,Female,46,Sales Executive,0
25082,42470,8,Poor,1,2,Yes,Research & Development,1,Male,95,Research Scientist,1
25083,21835,35,Moderate,2,4,Yes,Hardware,1,Male,85,Developer,1
25084,18017,24,Poor,1,9,No,Sales,1,Female,193,Manager,0
25085,38790,20,Good,3,4,Yes,Sales,1,Female,35,Research Director,1
25086,15193,4,Poor,1,2,Yes,Sales,1,Female,71,Developer,1
25087,18813,25,Excellent,4,9,Yes,Hardware,1,Male,178,Laboratory Technician,1
25088,10021,37,Moderate,2,8,No,Human Resources,1,Male,162,Sales Representative,0
25089,49730,39,Good,3,8,Yes,Hardware,1,Female,39,Healthcare Representative,1
25090,32030,37,Moderate,2,1,No,Hardware,1,Female,153,Healthcare Representative,0
25091,1403,14,Excellent,4,5,Yes,Human Resources,1,Male,143,Research Director,1
25092,22339,39,Poor,1,3,No,Sales,1,Male,154,Laboratory Technician,0
25093,15740,11,Good,3,3,No,Human Resources,1,Female,34,Research Scientist,0
25094,50522,28,Poor,1,5,Yes,Research & Development,1,Male,64,Manager,1
25095,18784,34,Excellent,4,1,Yes,Hardware,1,Female,110,Manager,1
25096,32460,7,Excellent,4,1,No,Research & Development,1,Male,149,Research Scientist,0
25097,40807,12,Moderate,2,5,No,Research & Development,1,Female,188,Sales Executive,0
25098,3845,9,Moderate,2,5,Yes,Sales,1,Female,55,Research Scientist,1
25099,42842,11,Moderate,2,1,Yes,Software,1,Female,198,Healthcare Representative,1
25100,16551,36,Moderate,2,10,No,Hardware,1,Female,43,Developer,0
25101,10610,9,Moderate,2,4,Yes,Research & Development,1,Male,123,Laboratory Technician,1
25102,37528,15,Poor,1,9,Yes,Hardware,1,Female,67,Sales Representative,1
25103,39259,2,Good,3,1,No,Support,1,Female,51,Laboratory Technician,0
25104,42433,34,Excellent,4,19,No,Research & Development,1,Male,192,Developer,0
25105,44861,3,Excellent,4,3,Yes,Support,1,Male,95,Research Scientist,1
25106,8672,18,Moderate,2,3,No,Human Resources,1,Male,135,Research Director,0
